STA,YOF,AGE,IAS,IND,SIZ,FUN,COU,CON,INS,INA,NCO,NAD,SEN,EMP,PRE,REP,SSM,TOP,AVC,PAS,SAS,BIG,EXP,PSC,CAV,DAT,CDA,SDA,SUB,CPB,PLA,MOD,CAP,PAR,CRS,CRF,MLB,PAB,SAB,PRB,BDB,CCA,OWN,AGG,OOV,B2V,TOF,AYE,EAG,BEV,EDU,YED,RED,REP,TIE,PRO,ESB,E1O,E5O,E10,TMS,REC,RES,SKI,TSC,DWF,PST,HYP,TTM,LTR,PPP,BAR,AWA,CHF,LRI,GPR,TPA,SOL,INC,TRE,DIS,NDC,EPY,SUR,TIM,AVT,PSE,PSO,PSG,PSM,PSL,PSD,PSB,PSP,PSS,PSD,PSL,PSC,PSF,PSI,PSR
Success,2008.0,6.0,3.0,Analytics,No,3750000.0,United States,North America,0.0,0.0,3,0,3,3.0,No,0.0,Low,No,Small,Yes,Yes,No,Yes,Product,No,Both,No,No,No,Platform,Local,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,No,Online,B2B,Low,High,No,Medium,Masters,21.0,Yes,No,Tier_1,500.0,Medium,0.0,0.0,0.0,None,0.0,None,14.0,Low,Low,Yes,No,Low,No,No,Yes,No,No,No,,No,No,,4.0,High,0.0,,Yes,20.0,,7.326007326,0.0,4.945054945,19.78021978,4.7619047619999995,12.63736264,9.706959707000001,5.128205128,2.3809523809999997,0.0,0.0,0.0,0.0,0.0,0.0
Failed,2005.0,9.0,126.0,Analytics,Yes,1402652.0,United States,North America,0.0,2.0,3,1,5,87.0,No,6.0,High,No,Small,Yes,Yes,No,Yes,Service,No,No,No,No,Yes,Platform,Global,Linear,Yes,None,No,No,No,No,No,No,No,No,No,No,Offline,B2B,High,High,Yes,Medium,Bachelors,18.0,Yes,No,None,500.0,Medium,0.0,0.0,0.0,High,0.0,None,25.0,Medium,Low,Yes,No,Medium,No,No,Yes,Yes,No,No,325240.0,Yes,Yes,,4.0,High,3.0,,Yes,12.0,12.0,0.0,5.555555556,0.0,0.0,11.11111111,0.0,16.66666667,0.0,5.555555556,0.0,0.0,0.0,11.11111111,0.0,7.0
Failed,2008.0,6.0,0.0,Energy,No,1025000.0,United States,North America,0.0,0.0,1,0,1,1.0,No,0.0,Medium,No,Medium,Yes,Yes,No,Yes,Service,No,Both,Yes,Structured,No,Platform,Local,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,No,Offline,B2B,Low,High,Yes,Medium,Masters,21.0,Yes,No,Tier_1,500.0,Medium,0.0,0.0,0.0,High,0.0,None,14.0,Low,Low,Yes,No,Medium,No,No,No,No,No,No,15735768.0,No,No,,4.0,High,0.0,,Yes,24.0,20.0,,,,,,,,,,,,,,,
Success,,,60.0,Social Media,No,6700000.0,United States,North America,0.0,0.0,0,0,4,10.0,No,0.0,Nothing,No,Large,Yes,Yes,No,Yes,Product,No,No,No,No,No,Cloud,Global,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,No,Online,B2C,Low,High,Yes,Medium,Masters,21.0,Yes,No,Tier_1,500.0,Medium,0.0,0.0,0.0,High,0.0,None,17.0,Low,Low,Yes,No,Low,No,No,Yes,No,No,No,555837.0,No,No,,4.0,High,2.0,,,12.0,20.0,,,,,,,,,,,,,,,
Success,,,-182.0,Cloud Computing,No,2000000.0,Israel,Asia,1.0,0.0,1,0,1,12.0,No,0.0,Nothing,No,Small,No,No,No,Yes,Product,No,No,No,No,Yes,Platform,Local,Non-Linear,Yes,None,No,No,No,No,No,No,No,No,No,No,Online,B2C,Medium,High,No,Low,,,,Yes,None,207.0,None,0.0,0.0,0.0,None,0.0,None,0.0,Low,Low,Yes,No,Low,No,No,No,No,No,No,96532.0,No,No,,3.0,Medium,2.0,,Yes,2.0,,,,,,,,,,,,,,,,
Failed,2007.0,7.0,0.0,Entertainment,No,3500000.0,Israel,Asia,0.0,1.0,2,0,2,9.0,No,0.0,Nothing,No,Small,Yes,Yes,No,Yes,Product,No,No,No,No,No,None,Local,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,No,Online,B2C,Medium,High,No,Medium,,,Yes,No,None,500.0,Medium,0.0,0.0,0.0,None,0.0,None,19.0,Low,Low,Yes,No,Low,No,No,No,No,No,No,,No,No,,3.0,Medium,3.0,,No,2.0,,,,,,,,,,,,,,,,
Success,2010.0,4.0,61.0,Operations,No,2700000.0,United States,North America,12.0,0.0,0,0,1,1.0,No,1.0,Nothing,No,Small,Yes,Yes,No,Yes,Product,No,No,No,No,Yes,None,Local,Linear,Yes,None,No,No,No,No,No,No,No,No,No,No,Online,B2B,High,High,No,Medium,Bachelors,18.0,Yes,No,Tier_1,500.0,Medium,0.0,0.0,0.0,None,0.0,None,20.0,Low,Low,Yes,No,Low,No,No,No,No,No,No,1167795.0,No,No,,2.0,Low,0.0,,Not Applicable,10.0,20.0,,,,,,,,,,,,,,,
Success,2005.0,9.0,1.0,Operations,No,15000000.0,United States,North America,0.0,2.0,3,0,2,31.0,No,2.0,Nothing,No,Medium,No,No,No,Yes,Product,No,No,No,No,Yes,Platform,Local,Linear,Yes,None,No,No,No,No,No,No,No,No,No,No,Online,B2C,High,High,No,Low,Bachelors,18.0,Yes,No,Tier_2,500.0,Medium,0.0,0.0,0.0,None,0.0,None,23.0,Medium,Medium,Yes,No,Low,No,No,No,No,No,No,525906.0,No,No,,3.0,High,4.0,,Yes,1.0,12.0,7.142857143,0.0,25.0,0.0,0.0,0.0,7.142857143,7.142857143,3.571428571,0.0,0.0,0.0,0.0,0.0,7.0
Failed,2011.0,3.0,113.0,CleanTech,Yes,14000000.0,United States,North America,0.0,0.0,3,0,3,20.0,No,0.0,Nothing,No,Small,No,No,No,Yes,Product,No,No,No,No,No,Platform,Global,Non-Linear,Yes,None,No,No,No,No,No,No,No,No,No,No,Online,B2B,None,High,Yes,Medium,,,,Yes,Tier_1,500.0,Medium,0.0,0.0,0.0,None,0.0,None,25.0,Low,Medium,Yes,No,Low,No,No,No,No,No,No,644516.0,No,Yes,,3.0,Medium,3.0,,Not Applicable,1.0,12.0,10.52631579,5.263157895,5.263157895,0.0,10.52631579,0.0,26.31578947,15.78947368,5.263157895,10.52631579,0.0,5.263157895,0.0,5.263157895,2.0
Failed,2011.0,3.0,119.0,Healthcare,Yes,6500000.0,United States,North America,12.0,0.0,4,0,3,26.0,No,3.0,Nothing,No,Small,No,No,No,No,Product,No,No,No,No,No,Platform,Local,Linear,Yes,None,No,No,No,Yes,No,Yes,Yes,No,No,No,Online,B2B,None,High,No,Low,,,No,No,None,500.0,Medium,0.0,0.0,0.0,None,0.0,None,21.0,Medium,High,Yes,No,Low,No,No,No,No,No,No,480111.0,No,No,,4.0,High,0.0,,Not Applicable,1.0,12.0,15.28520499,1.960784314,16.28787879,10.04901961,0.0,25.445632800000002,12.00980392,4.166666667,1.960784314,8.912655971,0.0,1.960784314,0.0,1.960784314,6.0
Failed,2010.0,4.0,169.0,Healthcare,Yes,2200000.0,United States,North America,0.0,0.0,4,0,4,30.0,No,2.0,Nothing,No,Medium,Yes,Yes,No,Yes,Product,No,Both,No,No,No,None,Local,Linear,Yes,None,No,No,No,Yes,No,Yes,Yes,No,No,Yes,Online,B2B,Low,High,Yes,Medium,Bachelors,18.0,No,No,Tier_1,500.0,Medium,0.0,0.0,0.0,None,0.0,None,25.0,Medium,High,Yes,No,Low,No,No,No,No,No,No,899614.0,No,Yes,,4.0,High,0.0,,Not Applicable,24.0,12.0,6.197478992000001,0.0,1.388888889,36.44957983,2.9411764710000003,12.90849673,18.51073763,0.0,9.056956116,12.54668534,0.0,0.0,0.0,0.0,7.0
Failed,2010.0,4.0,516.0,Human Resources (HR),Yes,8000000.0,United States,North America,6.0,0.0,6,7,6,74.0,No,2.0,Nothing,Yes,Large,Yes,No,No,Yes,Product,No,No,No,No,No,Platform,Global,Linear,No,None,No,No,No,No,No,No,Yes,No,No,Yes,Online,B2B,Medium,High,Yes,Medium,Masters,21.0,Yes,No,Tier_1,500.0,Medium,1.0,0.0,0.0,None,0.0,None,0.0,Medium,High,Yes,No,Medium,No,No,No,No,No,No,69882.0,Yes,Yes,,4.0,High,0.0,,Not Applicable,12.0,12.0,3.921568627,0.0,5.882352941000001,5.882352941000001,1.960784314,3.921568627,5.882352941000001,1.960784314,0.0,1.960784314,0.0,0.0,0.0,1.960784314,7.0
Failed,2011.0,3.0,329.0,Analytics,No,8000000.0,United States,North America,2.0,0.0,3,3,10,56.0,No,2.0,Nothing,Yes,Large,Yes,Yes,No,Yes,Product,No,Both,Yes,Both,No,Platform,Local,Linear,No,None,No,No,No,Yes,No,Yes,Yes,No,No,Yes,Online,B2B,Medium,High,Yes,Medium,Masters,21.0,Yes,Yes,Tier_1,500.0,Medium,1.0,1.0,1.0,None,0.0,None,25.0,Medium,High,Yes,No,Low,No,No,No,No,No,No,619877.0,No,Yes,,4.0,High,0.0,,Not Applicable,12.0,12.0,1.8518518519999998,1.8518518519999998,12.96296296,24.07407407,3.7037037039999996,3.7037037039999996,11.11111111,1.8518518519999998,1.8518518519999998,3.7037037039999996,0.0,0.0,0.0,0.0,8.0
Failed,,,81.0,Healthcare,Yes,7000000.0,United States,North America,0.0,0.0,1,2,1,94.0,No,0.0,Nothing,Yes,Medium,Yes,Yes,No,Yes,Service,No,No,Yes,Both,No,Platform,Local,Linear,Yes,None,No,No,No,Yes,No,Yes,No,No,No,No,Offline,B2C,Low,High,Yes,Low,Masters,21.0,Yes,Yes,Tier_2,500.0,Medium,0.0,0.0,0.0,None,0.0,None,25.0,Medium,High,No,No,Low,No,No,No,No,No,No,2083910.0,No,Yes,,4.0,High,0.0,,,,,11.11111111,5.555555556,16.66666667,0.0,0.0,0.0,27.77777778,5.555555556,33.33333333,0.0,0.0,0.0,0.0,0.0,0.0
Failed,2006.0,8.0,263.0,Analytics,No,30000000.0,United States,North America,0.0,0.0,4,2,10,143.0,No,0.0,Low,No,Small,Yes,Yes,No,No,Service,No,Both,No,Both,No,Platform,Local,Linear,No,None,No,No,No,Yes,No,No,Yes,No,No,Yes,Online,B2B,Medium,Medium,No,Low,Masters,21.0,Yes,Yes,Tier_1,500.0,Medium,0.0,0.0,0.0,None,1.0,None,25.0,Low,High,No,No,Low,No,No,No,Yes,No,No,253992.0,No,No,,4.0,High,0.0,,Yes,40.0,40.0,13.33333333,0.0,0.0,13.33333333,0.0,0.0,6.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Failed,2010.0,4.0,367.0,Enterprise Software,Yes,11000000.0,United States,North America,0.0,0.0,2,0,4,28.0,No,0.0,Low,No,Medium,No,No,No,No,Service,No,Both,No,Both,No,Platform,Global,Non-Linear,No,None,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Online,B2B,Medium,Medium,Yes,Medium,Masters,21.0,Yes,Yes,Tier_1,500.0,None,0.0,0.0,0.0,None,2.0,None,18.0,Medium,High,No,No,Low,No,No,No,No,No,No,37120.0,Yes,Yes,,4.0,High,0.0,,Not Applicable,12.0,12.0,0.0,0.0,39.28571429,0.0,0.0,60.71428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Failed,2009.0,5.0,357.0,Media,No,11000000.0,United States,North America,0.0,0.0,2,2,4,41.0,No,0.0,Medium,Yes,Large,No,No,No,Yes,Product,No,Both,No,Both,No,Platform,Local,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,No,Online,B2B,Low,High,Yes,Low,Masters,21.0,Yes,No,Tier_2,500.0,None,0.0,0.0,0.0,None,0.0,None,21.0,High,High,No,No,Medium,No,No,No,No,No,No,161711.0,No,No,,4.0,High,1.0,,Not Applicable,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Failed,,,75.0,Analytics,Yes,2250000.0,United States,North America,0.0,0.0,1,1,2,74.0,No,0.0,Low,Yes,Small,Yes,Yes,No,No,Product,No,No,No,Both,No,Platform,Local,Linear,No,None,No,No,No,Yes,No,Yes,Yes,No,No,No,Offline,B2B,Low,High,Yes,Low,Masters,21.0,Yes,Yes,Tier_1,500.0,Medium,1.0,1.0,0.0,None,2.0,None,25.0,Medium,High,No,No,Medium,No,No,No,No,No,No,1718511.0,No,Yes,,4.0,High,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
Failed,,,241.0,Analytics,Yes,5200000.0,United States,North America,1.0,0.0,2,2,4,18.0,No,1.0,Nothing,No,Small,Yes,Yes,No,Yes,Product,No,Both,No,No,Yes,Platform,Local,Linear,No,None,No,No,No,No,No,No,Yes,No,No,Yes,Online,B2B,Low,High,Yes,Low,Masters,21.0,Yes,Yes,None,500.0,Medium,0.0,0.0,0.0,None,1.0,None,25.0,High,High,Yes,Yes,Low,No,No,No,No,No,No,848616.0,Yes,Yes,,4.0,High,1.0,,,,,0.0,3.921568627,14.50980392,6.405228758,1.960784314,6.666666667,14.50980392,4.183006536000001,0.0,14.50980392,0.0,0.0,0.0,0.0,5.0
Failed,2008.0,6.0,-19.0,Energy,No,3000000.0,United States,North America,0.0,1.0,2,1,4,20.0,No,0.0,Nothing,No,Small,Yes,Yes,No,Yes,Product,No,No,No,No,No,Platform,Local,Linear,No,None,No,No,No,No,No,No,Yes,No,No,No,Offline,B2B,Low,High,No,Low,Bachelors,18.0,Yes,Yes,Tier_2,500.0,None,0.0,0.0,0.0,None,0.0,None,13.0,High,High,Yes,Yes,Low,No,No,No,No,No,No,,Yes,Yes,,4.0,High,0.0,,Yes,24.0,12.0,16.66666667,8.333333332999999,16.66666667,0.0,0.0,0.0,16.66666667,8.333333332999999,0.0,25.0,0.0,0.0,0.0,8.333333332999999,0.0
Failed,2011.0,3.0,-37.0,Education,,,United States,North America,0.0,0.0,3,0,3,,No,0.0,,No,Small,Yes,No,No,Yes,Service,No,No,No,Both,No,Platform,Local,Non-Linear,No,,No,No,No,No,No,,No,No,No,Yes,Online,B2C,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Failed,2010.0,4.0,-62.0,Market Research,,200000.0,,,1.0,0.0,1,0,2,,No,0.0,,No,Small,No,No,No,Yes,Product,No,No,No,No,Yes,Platform,Local,Non-Linear,No,,No,No,No,No,No,,No,No,No,No,Online,B2C,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Failed,,,,Security,,,,,0.0,0.0,0,1,1,,No,0.0,,No,Small,No,No,No,Yes,Service,No,No,No,No,No,,Local,Non-Linear,No,,No,No,No,No,No,,No,No,No,No,Online,B2B,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Failed,2006.0,8.0,0.0,Advertising,,,United States,North America,0.0,0.0,1,0,1,,No,0.0,,No,Small,Yes,Yes,No,Yes,Service,No,No,No,No,No,Platform,Local,Non-Linear,No,,No,No,No,No,No,,No,No,No,No,Online,B2B,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,0.0,5.555555556,5.555555556,38.88888889,5.555555556,0.0,16.66666667,5.555555556,22.22222222,0.0,0.0,0.0,0.0,0.0,5.0
Failed,2009.0,5.0,-4.0,Advertising,,,United States,North America,0.0,0.0,2,1,2,,No,0.0,,No,Small,Yes,Yes,No,Yes,Service,No,No,No,No,No,Platform,Local,Non-Linear,No,,No,No,No,No,No,,No,No,No,No,Online,B2B,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Failed,2008.0,6.0,16.0,Email,,1000000.0,United States,North America,6.0,0.0,2,1,2,,No,0.0,,No,Small,Yes,Yes,No,Yes,Service,No,No,No,No,Yes,Platform,Local,Non-Linear,No,,No,No,No,No,No,,No,No,No,No,Online,B2B,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Failed,2013.0,1.0,22.0,Advertising,,100000.0,Canada,North America,1.0,0.0,2,0,3,,No,0.0,,No,Small,Yes,Yes,No,Yes,Service,No,No,No,No,Yes,Platform,Local,Non-Linear,No,,No,No,No,No,No,,No,No,No,No,Online,B2B,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Failed,2007.0,7.0,0.0,Advertising,,500000.0,United States,North America,1.0,0.0,1,0,2,,No,0.0,,Yes,Large,Yes,Yes,No,Yes,Service,No,No,No,No,No,Platform,Local,Non-Linear,No,,No,No,No,No,No,,No,No,No,No,Online,B2B,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Failed,,,-8.0,Advertising,,10250000.0,United States,North America,0.0,0.0,3,0,3,,No,0.0,,No,Small,Yes,Yes,No,Yes,Service,No,No,No,No,Yes,Platform,Local,Non-Linear,No,,No,No,No,No,No,,No,No,No,Yes,Online,B2B,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Failed,,,,,,,,,2.0,0.0,0,0,2,,No,0.0,,No,Large,No,No,No,Yes,,No,No,No,No,No,,Local,Non-Linear,No,,No,No,No,No,No,,No,No,No,Yes,Online,B2C,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Failed,2009.0,5.0,-69.0,Advertising,,1000000.0,United States,North America,1.0,0.0,1,0,2,,No,0.0,,No,Small,Yes,Yes,No,Yes,,No,No,No,No,No,,,Non-Linear,No,,No,No,No,No,No,,No,No,No,Yes,,B2C,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Failed,2005.0,9.0,46.0,Market Research,,4250000.0,United States,North America,0.0,0.0,2,3,3,,No,3.0,,No,Large,Yes,Yes,No,Yes,Product,No,No,No,No,No,Platform,Local,Linear,Yes,,No,No,No,No,No,,No,No,No,No,Offline,B2C,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,4.166666667,0.0,29.16666667,12.5,0.0,0.0,25.0,4.166666667,0.0,25.0,0.0,0.0,0.0,0.0,7.0
Failed,,,,,,,,,1.0,0.0,0,0,3,,No,0.0,,No,Large,Yes,Yes,No,Yes,Product,No,No,No,No,No,Platform,Local,Non-Linear,No,,No,No,No,No,No,,No,No,No,No,Online,B2B,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,5.882352941000001,23.52941176,17.64705882,11.76470588,5.882352941000001,5.882352941000001,5.882352941000001,11.76470588,0.0,5.882352941000001,0.0,0.0,5.882352941000001,0.0,8.0
Failed,,,,Network / Hosting / Infrastructure,,,,,0.0,0.0,3,0,3,,No,0.0,,No,Small,Yes,Yes,No,Yes,,No,No,No,No,No,Platform,Local,Linear,Yes,,No,No,No,No,No,,No,No,No,Yes,Online,B2C,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Failed,,,,E-Commerce,,,,,0.0,0.0,1,0,1,,No,0.0,Medium,No,Small,Yes,No,No,,,No,No,No,No,No,Platform,Local,Non-Linear,No,,No,No,No,No,No,,No,No,No,Yes,Online,B2C,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Failed,,,,,,,,,1.0,0.0,1,0,1,,No,0.0,,No,Small,Yes,Yes,No,Yes,Service,No,No,No,No,Yes,,Local,Non-Linear,No,,No,No,No,No,No,,No,No,No,No,Online,B2B,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Failed,,,,,,,,,0.0,1.0,1,0,1,,No,0.0,,No,Small,Yes,Yes,No,Yes,Service,No,No,No,No,Yes,Platform,Local,Non-Linear,No,,No,No,No,No,No,,No,No,No,Yes,Online,B2C,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Failed,,,-7.0,Music,,77000000.0,United States,North America,0.0,2.0,1,0,1,,No,0.0,,No,Large,Yes,Yes,No,Yes,Service,No,No,No,No,Yes,Platform,Local,Linear,Yes,,No,No,No,No,No,,No,No,No,Yes,Online,B2C,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,30.55555556,0.0,2.777777778,19.44444444,0.0,0.0,33.33333333,0.0,5.555555556,8.333333332999999,0.0,0.0,0.0,0.0,5.0
Failed,2008.0,6.0,-12.0,Social Networking,,175000.0,United States,North America,0.0,4.0,1,0,1,,No,0.0,,No,Small,Yes,Yes,No,,Service,No,No,No,No,No,Platform,Local,Linear,Yes,,No,No,No,No,No,,No,No,No,No,Online,B2C,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,18.18181818,0.0,0.0,45.45454545,0.0,0.0,18.18181818,9.090909091,9.090909091,0.0,0.0,0.0,0.0,0.0,0.0
Failed,,,-58.0,,,4500000.0,United States,North America,0.0,1.0,3,1,4,,No,0.0,,No,Small,Yes,Yes,No,Yes,Service,No,No,No,No,No,Platform,Local,Linear,Yes,,No,No,No,No,No,,No,No,No,Yes,Online,B2C,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Failed,,,,,,,,,0.0,0.0,2,0,2,,No,0.0,,No,Small,Yes,Yes,No,Yes,Service,No,No,No,No,No,Platform,Local,Non-Linear,No,,No,No,No,No,No,,No,No,No,Yes,Online,B2C,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Failed,,,,Enterprise Software,,,,,1.0,0.0,1,0,1,,No,0.0,,No,Small,Yes,Yes,No,Yes,Service,No,No,No,No,No,Platform,Local,Non-Linear,No,,No,No,No,No,No,,No,No,No,No,Online,B2B,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Failed,2011.0,3.0,-4.0,Network / Hosting / Infrastructure,,,United States,North America,0.0,0.0,2,0,1,,No,0.0,,No,Small,Yes,No,No,Yes,Service,No,No,No,No,Yes,Platform,Local,Non-Linear,No,,No,No,No,No,No,,No,No,No,No,Online,B2B,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,0.0,0.0,93.75,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Failed,2008.0,6.0,-53.0,Server Design,,55000000.0,United States,North America,,,3,0,9,,,,Low,No,,Yes,Yes,No,No,Both,No,Both,,,No,Both,Local,Non-Linear,,,No,No,No,No,No,No,Yes,No,,No,Both,B2B,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,5.882352941000001,5.882352941000001,17.64705882,17.64705882,17.64705882,0.0,17.64705882,5.882352941000001,5.882352941000001,5.882352941000001,0.0,0.0,0.0,0.0,8.0
Failed,2007.0,7.0,-283.0,Cloud Computing,,25000000.0,United States,North America,,,0,0,5,,,,Low,,,,,,,Both,,Private,No,Structured,No,Cloud,Local,Non-Linear,,,No,No,No,No,No,No,No,No,No,No,Online,B2B,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,1.8518518519999998,7.222222222,45.37037037,0.0,7.407407407000001,1.6666666669999999,27.96296296,3.333333333,1.8518518519999998,3.333333333,0.0,0.0,0.0,0.0,9.0
Failed,2003.0,11.0,-16.0,Email,,5000000.0,United States,North America,,,1,10,7,,,,Low,No,,No,No,No,No,Product,Yes,,,,Yes,Platform,,,,,No,No,No,No,No,No,No,No,,No,Online,B2B,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,5.664488017,7.625272331000001,9.803921569,0.0,5.882352941000001,0.0,15.03267974,1.960784314,5.773420478999999,1.960784314,0.0,0.0,11.11111111,1.8518518519999998,9.0
Failed,2005.0,9.0,-369.0,Cloud Computing,No,4000000.0,United States,North America,,,0,0,6,40.0,,,Low,,,,,,,Product,,Public,No,Structured,,Cloud,Global,Non-Linear,,,No,No,No,No,No,No,Yes,No,No,No,Online,B2B,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,7.407407407000001,3.7037037039999996,18.51851852,3.7037037039999996,3.7037037039999996,3.7037037039999996,18.51851852,3.7037037039999996,0.0,3.7037037039999996,0.0,0.0,0.0,0.0,8.0
Failed,2007.0,7.0,0.0,Mobile,No,20000000.0,United States,North America,,,1,0,4,25.0,,,,,,,,,,Product,,,,,,Platform,,Non-Linear,,,,,,,,,,,,,Online,B2C,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,10.0,5.0,0.0,5.0,0.0,5.0,45.0,0.0,5.0,5.0,0.0,5.0,5.0,10.0,0.0
Failed,1997.0,17.0,224.0,,Yes,2000000.0,United States,North America,,,0,0,4,150.0,,,Low,,,,,,,Both,,,,,,,,Non-Linear,,,No,No,No,No,No,No,No,No,,No,Online,B2B,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,1.960784314,8.333333332999999,13.18082789,1.8518518519999998,11.32897603,0.0,23.69281046,3.7037037039999996,28.43137255,3.8126361660000003,0.0,1.8518518519999998,1.8518518519999998,0.0,7.0
Failed,2006.0,8.0,-91.0,Network / Hosting / Infrastructure,No,7000000.0,United States,North America,,,0,0,4,45.0,,,Low,,,,,,,Service,Yes,Both,Yes,Both,Yes,,Local,,,,No,No,No,No,No,No,Yes,Yes,Yes,No,Online,B2C,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Failed,,,,Retail,No,,,,,,2,0,3,40.0,,,Low,No,,Yes,Yes,No,Yes,Both,Yes,Private,No,Both,,Platform,Local,Non-Linear,,,No,No,,Yes,No,No,No,No,No,No,Online,B2B,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Failed,,,1.0,,,6000000.0,United States,North America,,,2,0,6,,,,,,,,,,,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Failed,,,-3.0,Advertising,,6600000.0,United States,North America,,,0,0,1,,,,,,,,,,,,,,,,,Platform,,,,,,,,,,,,,,,,B2B,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Failed,2008.0,6.0,-89.0,E-Commerce,No,4700000.0,United States,North America,,,0,0,1,60.0,,,,,,,,,,Service,,Public,Yes,Both,,Platform,,,,,No,No,No,No,No,No,Yes,No,Yes,No,Online,B2C,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Failed,2011.0,3.0,-228.0,E-Commerce,,5500000.0,United States,North America,,,1,0,1,,,,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Failed,2007.0,7.0,-2.0,,,1512066.0,United States,North America,,,0,0,1,,,,Low,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,,No,Online,B2C,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
